 TITLE = "Solid temperature field"
 VARIABLES = "x" "y" "z" "Ts"
 ZONE I=         400  J=           1  K=           1  DATAPACKING=POINT
    1.2500000000E-05    5.0000000000E-02    5.0000000000E-02    5.1541641799E+02
    3.7500000000E-05    5.0000000000E-02    5.0000000000E-02    5.1546280528E+02
    6.2500000000E-05    5.0000000000E-02    5.0000000000E-02    5.1553686477E+02
    8.7500000000E-05    5.0000000000E-02    5.0000000000E-02    5.1563793599E+02
    1.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1576537787E+02
    1.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1591856822E+02
    1.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1609690324E+02
    1.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1629979704E+02
    2.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1652668108E+02
    2.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1677700375E+02
    2.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1705022981E+02
    2.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1734584000E+02
    3.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1766333053E+02
    3.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1800221264E+02
    3.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1836201224E+02
    3.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1874226941E+02
    4.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.1914253803E+02
    4.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.1956238542E+02
    4.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2000139189E+02
    4.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2045915042E+02
    5.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2093526632E+02
    5.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2142935680E+02
    5.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2194105071E+02
    5.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2246998817E+02
    6.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2301582027E+02
    6.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2357820874E+02
    6.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2415682566E+02
    6.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2475135316E+02
    7.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2536148316E+02
    7.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2598691703E+02
    7.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2662736541E+02
    7.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2728254788E+02
    8.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2795219272E+02
    8.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.2863603670E+02
    8.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.2933382479E+02
    8.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.3004530996E+02
    9.1250000000E-04    5.0000000000E-02    5.0000000000E-02    5.3077025294E+02
    9.3750000000E-04    5.0000000000E-02    5.0000000000E-02    5.3150842202E+02
    9.6250000000E-04    5.0000000000E-02    5.0000000000E-02    5.3225959281E+02
    9.8750000000E-04    5.0000000000E-02    5.0000000000E-02    5.3302354805E+02
    1.0125000000E-03    5.0000000000E-02    5.0000000000E-02    5.3380007741E+02
    1.0375000000E-03    5.0000000000E-02    5.0000000000E-02    5.3458897728E+02
    1.0625000000E-03    5.0000000000E-02    5.0000000000E-02    5.3539005061E+02
    1.0875000000E-03    5.0000000000E-02    5.0000000000E-02    5.3620310668E+02
    1.1125000000E-03    5.0000000000E-02    5.0000000000E-02    5.3702796097E+02
    1.1375000000E-03    5.0000000000E-02    5.0000000000E-02    5.3786443495E+02
    1.1625000000E-03    5.0000000000E-02    5.0000000000E-02    5.3871235594E+02
    1.1875000000E-03    5.0000000000E-02    5.0000000000E-02    5.3957155693E+02
    1.2125000000E-03    5.0000000000E-02    5.0000000000E-02    5.4044187641E+02
    1.2375000000E-03    5.0000000000E-02    5.0000000000E-02    5.4132315823E+02
    1.2625000000E-03    5.0000000000E-02    5.0000000000E-02    5.4221525147E+02
    1.2875000000E-03    5.0000000000E-02    5.0000000000E-02    5.4311801024E+02
    1.3125000000E-03    5.0000000000E-02    5.0000000000E-02    5.4403129359E+02
    1.3375000000E-03    5.0000000000E-02    5.0000000000E-02    5.4495496536E+02
    1.3625000000E-03    5.0000000000E-02    5.0000000000E-02    5.4588889402E+02
    1.3875000000E-03    5.0000000000E-02    5.0000000000E-02    5.4683295258E+02
    1.4125000000E-03    5.0000000000E-02    5.0000000000E-02    5.4778701842E+02
    1.4375000000E-03    5.0000000000E-02    5.0000000000E-02    5.4875097321E+02
    1.4625000000E-03    5.0000000000E-02    5.0000000000E-02    5.4972470278E+02
    1.4875000000E-03    5.0000000000E-02    5.0000000000E-02    5.5070809697E+02
    1.5125000000E-03    5.0000000000E-02    5.0000000000E-02    5.5170104956E+02
    1.5375000000E-03    5.0000000000E-02    5.0000000000E-02    5.5270345816E+02
    1.5625000000E-03    5.0000000000E-02    5.0000000000E-02    5.5371522406E+02
    1.5875000000E-03    5.0000000000E-02    5.0000000000E-02    5.5473625218E+02
    1.6125000000E-03    5.0000000000E-02    5.0000000000E-02    5.5576645095E+02
    1.6375000000E-03    5.0000000000E-02    5.0000000000E-02    5.5680573220E+02
    1.6625000000E-03    5.0000000000E-02    5.0000000000E-02    5.5785401107E+02
    1.6875000000E-03    5.0000000000E-02    5.0000000000E-02    5.5891120595E+02
    1.7125000000E-03    5.0000000000E-02    5.0000000000E-02    5.5997723834E+02
    1.7375000000E-03    5.0000000000E-02    5.0000000000E-02    5.6105203282E+02
    1.7625000000E-03    5.0000000000E-02    5.0000000000E-02    5.6213551690E+02
    1.7875000000E-03    5.0000000000E-02    5.0000000000E-02    5.6322762101E+02
    1.8125000000E-03    5.0000000000E-02    5.0000000000E-02    5.6432827836E+02
    1.8375000000E-03    5.0000000000E-02    5.0000000000E-02    5.6543742492E+02
    1.8625000000E-03    5.0000000000E-02    5.0000000000E-02    5.6655499928E+02
    1.8875000000E-03    5.0000000000E-02    5.0000000000E-02    5.6768094265E+02
    1.9125000000E-03    5.0000000000E-02    5.0000000000E-02    5.6881519871E+02
    1.9375000000E-03    5.0000000000E-02    5.0000000000E-02    5.6995771363E+02
    1.9625000000E-03    5.0000000000E-02    5.0000000000E-02    5.7110843593E+02
    1.9875000000E-03    5.0000000000E-02    5.0000000000E-02    5.7226731645E+02
    2.0125000000E-03    5.0000000000E-02    5.0000000000E-02    5.7343430829E+02
    2.0375000000E-03    5.0000000000E-02    5.0000000000E-02    5.7460936672E+02
    2.0625000000E-03    5.0000000000E-02    5.0000000000E-02    5.7579244917E+02
    2.0875000000E-03    5.0000000000E-02    5.0000000000E-02    5.7698351513E+02
    2.1125000000E-03    5.0000000000E-02    5.0000000000E-02    5.7818252612E+02
    2.1375000000E-03    5.0000000000E-02    5.0000000000E-02    5.7938944559E+02
    2.1625000000E-03    5.0000000000E-02    5.0000000000E-02    5.8060423896E+02
    2.1875000000E-03    5.0000000000E-02    5.0000000000E-02    5.8182687346E+02
    2.2125000000E-03    5.0000000000E-02    5.0000000000E-02    5.8305731817E+02
    2.2375000000E-03    5.0000000000E-02    5.0000000000E-02    5.8429554392E+02
    2.2625000000E-03    5.0000000000E-02    5.0000000000E-02    5.8554152326E+02
    2.2875000000E-03    5.0000000000E-02    5.0000000000E-02    5.8679523040E+02
    2.3125000000E-03    5.0000000000E-02    5.0000000000E-02    5.8805664120E+02
    2.3375000000E-03    5.0000000000E-02    5.0000000000E-02    5.8932573311E+02
    2.3625000000E-03    5.0000000000E-02    5.0000000000E-02    5.9060248509E+02
    2.3875000000E-03    5.0000000000E-02    5.0000000000E-02    5.9188687765E+02
    2.4125000000E-03    5.0000000000E-02    5.0000000000E-02    5.9317889274E+02
    2.4375000000E-03    5.0000000000E-02    5.0000000000E-02    5.9447851375E+02
    2.4625000000E-03    5.0000000000E-02    5.0000000000E-02    5.9578572544E+02
    2.4875000000E-03    5.0000000000E-02    5.0000000000E-02    5.9710051395E+02
