 TITLE = "Solid temperature field"
 VARIABLES = "x" "y" "z" "Ts"
 ZONE I=          40  J=          20  K=           1  DATAPACKING=POINT
    1.0000000000E-01    2.5000000000E-02    5.0000000000E-01    3.9995533808E+02
    3.0000000000E-01    2.5000000000E-02    5.0000000000E-01    3.9997517874E+02
    5.0000000000E-01    2.5000000000E-02    5.0000000000E-01    3.9998358955E+02
    7.0000000000E-01    2.5000000000E-02    5.0000000000E-01    3.9998852045E+02
    9.0000000000E-01    2.5000000000E-02    5.0000000000E-01    3.9999177684E+02
    1.1000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999403615E+02
    1.3000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999564131E+02
    1.5000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999679576E+02
    1.7000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999763146E+02
    1.9000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999823857E+02
    2.1000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999868047E+02
    2.3000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999900247E+02
    2.5000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999923724E+02
    2.7000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999940846E+02
    2.9000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999953337E+02
    3.1000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999962449E+02
    3.3000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999969097E+02
    3.5000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999973947E+02
    3.7000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999977483E+02
    3.9000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999980062E+02
    4.1000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999981940E+02
    4.3000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999983306E+02
    4.5000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999984298E+02
    4.7000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999985017E+02
    4.9000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999985534E+02
    5.1000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999985904E+02
    5.3000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986165E+02
    5.5000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986346E+02
    5.7000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986467E+02
    5.9000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986543E+02
    6.1000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986586E+02
    6.3000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986602E+02
    6.5000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986598E+02
    6.7000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986578E+02
    6.9000000000E+00    2.5000000000E-02    5.0000000000E-01    3.9999986546E+02
